Cluster,Source,Destination,Cdyn Reduction
COLOR,Gen11LP,Gen11,1.0
EU,Gen11LP,Gen11,1.0
Fabric,Gen11LP,Gen11,1.0
FF,Gen11LP,Gen11,1.5
GAM,Gen11LP,Gen11,1.5
GTI,Gen11LP,Gen11,1.5
HDC,Gen11LP,Gen11,1.0
L3_Bank,Gen11LP,Gen11,1.0
Other,Gen11LP,Gen11,1.0
RC,Gen11LP,Gen11,1.0
rFF,Gen11LP,Gen11,1.5
ROSC,Gen11LP,Gen11,1.0
ROSS,Gen11LP,Gen11,1.0
Sampler,Gen11LP,Gen11,1.0
Z,Gen11LP,Gen11,1.0
L3Node,Gen11LP,Gen11,1.0
DSSC,Gen11LP,Gen11,1.0
SQIDI,Gen11LP,Gen11,1.5
UNCORE,Gen11LP,Gen11,1.5
COLOR,Gen10LP,Gen11,0.8835
COLOR,Gen10LP,Gen10LP,1.0
COLOR,Gen10LP,Gen8,NA
COLOR,Gen10LP,Gen8SoC,NA
COLOR,Gen10LP,Gen9LPClient,NA
COLOR,Gen10LP,Gen9LPSoC,NA
COLOR,Gen10LP,Gen10LPSoC,1.0
COLOR,Gen8,Gen11,0.6696
COLOR,Gen8,Gen10LP,0.72
COLOR,Gen8,Gen8,1.0
COLOR,Gen8,Gen8SoC,0.9476
COLOR,Gen8,Gen9LPClient,0.8
COLOR,Gen8,Gen9LPSoC,0.8
COLOR,Gen8,Gen10LPSoC,0.72
COLOR,Gen8SoC,Gen11,0.6696
COLOR,Gen8SoC,Gen10LP,0.72
COLOR,Gen8SoC,Gen8,NA
COLOR,Gen8SoC,Gen8SoC,1.0
COLOR,Gen8SoC,Gen9LPClient,0.8
COLOR,Gen8SoC,Gen9LPSoC,0.8
COLOR,Gen8SoC,Gen10LPSoC,0.72
COLOR,Gen9LPClient,Gen11,0.7801305000000001
COLOR,Gen9LPClient,Gen10LP,0.883
COLOR,Gen9LPClient,Gen8,NA
COLOR,Gen9LPClient,Gen8SoC,NA
COLOR,Gen9LPClient,Gen9LPClient,1.0
COLOR,Gen9LPClient,Gen9.5LP,1.0
COLOR,Gen9LPClient,Gen9LPSoC,1.03
COLOR,Gen9LPClient,Gen10LPSoC,0.9
COLOR,Gen9LPSoC,Gen11,0.8370000000000001
COLOR,Gen9LPSoC,Gen10LP,0.9
COLOR,Gen9LPSoC,Gen8,NA
COLOR,Gen9LPSoC,Gen8SoC,NA
COLOR,Gen9LPSoC,Gen9LPClient,NA
COLOR,Gen9LPSoC,Gen9LPSoC,1.03
COLOR,Gen9LPSoC,Gen10LPSoC,0.9
COLOR,Gen11,Gen11,0.93
COLOR,Gen11,Gen10LP,NA
COLOR,Gen11,Gen8,NA
COLOR,Gen11,Gen8SoC,NA
COLOR,Gen11,Gen9LPClient,NA
COLOR,Gen11,Gen9LPSoC,NA
COLOR,Gen11,Gen10LPSoC,NA
COLOR,Gen10LP,Gen11LP,0.8835
COLOR,Gen8,Gen11LP,0.6696
COLOR,Gen8SoC,Gen11LP,0.6696
COLOR,Gen9LPClient,Gen11LP,0.7801305000000001
COLOR,Gen9LPSoC,Gen11LP,0.8370000000000001
COLOR,Gen11,Gen11LP,0.93
COLOR,Gen11LP,Gen11LP,1.0
EU,Gen10LP,Gen11,0.93
EU,Gen10LP,Gen10LP,1.0
EU,Gen10LP,Gen8,NA
EU,Gen10LP,Gen8SoC,NA
EU,Gen10LP,Gen9LPClient,NA
EU,Gen10LP,Gen9LPSoC,NA
EU,Gen10LP,Gen10LPSoC,1.0
EU,Gen8,Gen11,0.6696
EU,Gen8,Gen10LP,0.72
EU,Gen8,Gen8,1.0
EU,Gen8,Gen8SoC,1.03
EU,Gen8,Gen9LPClient,0.8
EU,Gen8,Gen9LPSoC,0.8
EU,Gen8,Gen10LPSoC,0.72
EU,Gen8SoC,Gen11,0.6696
EU,Gen8SoC,Gen10LP,0.72
EU,Gen8SoC,Gen8,NA
EU,Gen8SoC,Gen8SoC,1.0
EU,Gen8SoC,Gen9LPClient,0.8
EU,Gen8SoC,Gen9LPSoC,0.8
EU,Gen8SoC,Gen10LPSoC,0.72
EU,Gen9LPClient,Gen11,0.82119
EU,Gen9LPClient,Gen10LP,0.883
EU,Gen9LPClient,Gen8,NA
EU,Gen9LPClient,Gen8SoC,NA
EU,Gen9LPClient,Gen9LPClient,1.0
EU,Gen9LPClient,Gen9.5LP,1.0
EU,Gen9LPClient,Gen9LPSoC,1.03
EU,Gen9LPClient,Gen10LPSoC,0.9
EU,Gen9LPSoC,Gen11,0.8370000000000001
EU,Gen9LPSoC,Gen10LP,0.9
EU,Gen9LPSoC,Gen8,NA
EU,Gen9LPSoC,Gen8SoC,NA
EU,Gen9LPSoC,Gen9LPClient,NA
EU,Gen9LPSoC,Gen9LPSoC,1.03
EU,Gen9LPSoC,Gen10LPSoC,0.9
EU,Gen11,Gen11,1.03
EU,Gen11,Gen10LP,NA
EU,Gen11,Gen8,NA
EU,Gen11,Gen8SoC,NA
EU,Gen11,Gen9LPClient,NA
EU,Gen11,Gen9LPSoC,NA
EU,Gen11,Gen10LPSoC,NA
EU,Gen10LP,Gen11LP,1.14018
EU,Gen8,Gen11LP,0.8209296
EU,Gen8SoC,Gen11LP,0.8209296
EU,Gen9LPClient,Gen11LP,1.00677894
EU,Gen9LPSoC,Gen11LP,1.026162
EU,Gen11,Gen11LP,1.14018
EU,Gen11LP,Gen11LP,1.226
Fabric,Gen11,Gen11,1.0
Fabric,Gen10LP,Gen10LP,1.0
Fabric,Gen10LP,Gen11,0.93
Fabric,Gen11,Gen11LP,1.0
Fabric,Gen10LP,Gen11LP,0.93
Fabric,Gen11LP,Gen11LP,1.0
FF,Gen10LP,Gen11,0.93
FF,Gen10LP,Gen10LP,1.0
FF,Gen10LP,Gen8,NA
FF,Gen10LP,Gen8SoC,NA
FF,Gen10LP,Gen9LPClient,NA
FF,Gen10LP,Gen9LPSoC,NA
FF,Gen10LP,Gen10LPSoC,1.0
FF,Gen8,Gen11,0.6696
FF,Gen8,Gen10LP,0.72
FF,Gen8,Gen8,1.0
FF,Gen8,Gen8SoC,0.721
FF,Gen8,Gen9LPClient,0.8
FF,Gen8,Gen9LPSoC,0.8
FF,Gen8,Gen10LPSoC,0.72
FF,Gen8SoC,Gen11,0.6696
FF,Gen8SoC,Gen10LP,0.72
FF,Gen8SoC,Gen8,NA
FF,Gen8SoC,Gen8SoC,1.0
FF,Gen8SoC,Gen9LPClient,0.8
FF,Gen8SoC,Gen9LPSoC,0.8
FF,Gen8SoC,Gen10LPSoC,0.72
FF,Gen9LPClient,Gen11,0.82119
FF,Gen9LPClient,Gen10LP,0.883
FF,Gen9LPClient,Gen8,NA
FF,Gen9LPClient,Gen8SoC,NA
FF,Gen9LPClient,Gen9LPClient,1.0
FF,Gen9LPClient,Gen9.5LP,1.0
FF,Gen9LPClient,Gen9LPSoC,1.03
FF,Gen9LPClient,Gen10LPSoC,0.9
FF,Gen9LPSoC,Gen11,0.8370000000000001
FF,Gen9LPSoC,Gen10LP,0.9
FF,Gen9LPSoC,Gen8,NA
FF,Gen9LPSoC,Gen8SoC,NA
FF,Gen9LPSoC,Gen9LPClient,NA
FF,Gen9LPSoC,Gen9LPSoC,1.03
FF,Gen9LPSoC,Gen10LPSoC,0.9
FF,Gen11,Gen11,0.93
FF,Gen11,Gen10LP,NA
FF,Gen11,Gen8,NA
FF,Gen11,Gen8SoC,NA
FF,Gen11,Gen9LPClient,NA
FF,Gen11,Gen9LPSoC,NA
FF,Gen11,Gen10LPSoC,NA
FF,Gen10LP,Gen11LP,0.93
FF,Gen8,Gen11LP,0.6696
FF,Gen8SoC,Gen11LP,0.6696
FF,Gen9LPClient,Gen11LP,0.82119
FF,Gen9LPSoC,Gen11LP,0.8370000000000001
FF,Gen11,Gen11LP,0.93
FF,Gen11LP,Gen11LP,1.0
GAM,Gen10LP,Gen11,0.93
GAM,Gen10LP,Gen10LP,1.0
GAM,Gen10LP,Gen8,NA
GAM,Gen10LP,Gen8SoC,NA
GAM,Gen10LP,Gen9LPClient,NA
GAM,Gen10LP,Gen9LPSoC,NA
GAM,Gen10LP,Gen10LPSoC,1.0
GAM,Gen8,Gen11,0.6696
GAM,Gen8,Gen10LP,0.72
GAM,Gen8,Gen8,1.0
GAM,Gen8,Gen8SoC,0.5047
GAM,Gen8,Gen9LPClient,0.8
GAM,Gen8,Gen9LPSoC,0.8
GAM,Gen8,Gen10LPSoC,0.72
GAM,Gen8SoC,Gen11,0.6696
GAM,Gen8SoC,Gen10LP,0.72
GAM,Gen8SoC,Gen8,NA
GAM,Gen8SoC,Gen8SoC,1.0
GAM,Gen8SoC,Gen9LPClient,0.8
GAM,Gen8SoC,Gen9LPSoC,0.8
GAM,Gen8SoC,Gen10LPSoC,0.72
GAM,Gen9LPClient,Gen11,0.82119
GAM,Gen9LPClient,Gen10LP,0.883
GAM,Gen9LPClient,Gen8,NA
GAM,Gen9LPClient,Gen8SoC,NA
GAM,Gen9LPClient,Gen9LPClient,1.0
GAM,Gen9LPClient,Gen9.5LP,1.0
GAM,Gen9LPClient,Gen9LPSoC,1.03
GAM,Gen9LPClient,Gen10LPSoC,0.9
GAM,Gen9LPSoC,Gen11,0.8370000000000001
GAM,Gen9LPSoC,Gen10LP,0.9
GAM,Gen9LPSoC,Gen8,NA
GAM,Gen9LPSoC,Gen8SoC,NA
GAM,Gen9LPSoC,Gen9LPClient,NA
GAM,Gen9LPSoC,Gen9LPSoC,1.03
GAM,Gen9LPSoC,Gen10LPSoC,0.9
GAM,Gen11,Gen11,0.93
GAM,Gen11,Gen10LP,NA
GAM,Gen11,Gen8,NA
GAM,Gen11,Gen8SoC,NA
GAM,Gen11,Gen9LPClient,NA
GAM,Gen11,Gen9LPSoC,NA
GAM,Gen11,Gen10LPSoC,NA
GAM,Gen10LP,Gen11LP,0.93
GAM,Gen8,Gen11LP,0.6696
GAM,Gen8SoC,Gen11LP,0.6696
GAM,Gen9LPClient,Gen11LP,0.82119
GAM,Gen9LPSoC,Gen11LP,0.8370000000000001
GAM,Gen11,Gen11LP,0.93
GAM,Gen11LP,Gen11LP,1.0
GTI,Gen10LP,Gen11,0.8742
GTI,Gen10LP,Gen10LP,1.0
GTI,Gen10LP,Gen8,NA
GTI,Gen10LP,Gen8SoC,NA
GTI,Gen10LP,Gen9LPClient,NA
GTI,Gen10LP,Gen9LPSoC,NA
GTI,Gen10LP,Gen10LPSoC,1.0
GTI,Gen8,Gen11,0.6696
GTI,Gen8,Gen10LP,0.72
GTI,Gen8,Gen8,1.0
GTI,Gen8,Gen8SoC,0.1442
GTI,Gen8,Gen9LPClient,0.8
GTI,Gen8,Gen9LPSoC,0.8
GTI,Gen8,Gen10LPSoC,0.72
GTI,Gen8SoC,Gen11,0.6696
GTI,Gen8SoC,Gen10LP,0.72
GTI,Gen8SoC,Gen8,NA
GTI,Gen8SoC,Gen8SoC,1.0
GTI,Gen8SoC,Gen9LPClient,0.8
GTI,Gen8SoC,Gen9LPSoC,0.8
GTI,Gen8SoC,Gen10LPSoC,0.72
GTI,Gen9LPClient,Gen11,0.7719186
GTI,Gen9LPClient,Gen10LP,0.883
GTI,Gen9LPClient,Gen8,NA
GTI,Gen9LPClient,Gen8SoC,NA
GTI,Gen9LPClient,Gen9LPClient,1.0
GTI,Gen9LPClient,Gen9.5LP,1.0
GTI,Gen9LPClient,Gen9LPSoC,1.03
GTI,Gen9LPClient,Gen10LPSoC,0.9
GTI,Gen9LPSoC,Gen11,0.8370000000000001
GTI,Gen9LPSoC,Gen10LP,0.9
GTI,Gen9LPSoC,Gen8,NA
GTI,Gen9LPSoC,Gen8SoC,NA
GTI,Gen9LPSoC,Gen9LPClient,NA
GTI,Gen9LPSoC,Gen9LPSoC,1.03
GTI,Gen9LPSoC,Gen10LPSoC,0.9
GTI,Gen11,Gen11,0.93
GTI,Gen11,Gen10LP,NA
GTI,Gen11,Gen8,NA
GTI,Gen11,Gen8SoC,NA
GTI,Gen11,Gen9LPClient,NA
GTI,Gen11,Gen9LPSoC,NA
GTI,Gen11,Gen10LPSoC,NA
GTI,Gen10LP,Gen11LP,0.8742
GTI,Gen8,Gen11LP,0.6696
GTI,Gen8SoC,Gen11LP,0.6696
GTI,Gen9LPClient,Gen11LP,0.7719186
GTI,Gen9LPSoC,Gen11LP,0.8370000000000001
GTI,Gen11,Gen11LP,0.93
GTI,Gen11LP,Gen11LP,1.0
HDC,Gen10LP,Gen11,0.93
HDC,Gen10LP,Gen10LP,1.0
HDC,Gen10LP,Gen8,NA
HDC,Gen10LP,Gen8SoC,NA
HDC,Gen10LP,Gen9LPClient,NA
HDC,Gen10LP,Gen9LPSoC,NA
HDC,Gen10LP,Gen10LPSoC,1.0
HDC,Gen8,Gen11,0.6696
HDC,Gen8,Gen10LP,0.72
HDC,Gen8,Gen8,1.0
HDC,Gen8,Gen8SoC,0.9476
HDC,Gen8,Gen9LPClient,0.8
HDC,Gen8,Gen9LPSoC,0.8
HDC,Gen8,Gen10LPSoC,0.72
HDC,Gen8SoC,Gen11,0.6696
HDC,Gen8SoC,Gen10LP,0.72
HDC,Gen8SoC,Gen8,NA
HDC,Gen8SoC,Gen8SoC,1.0
HDC,Gen8SoC,Gen9LPClient,0.8
HDC,Gen8SoC,Gen9LPSoC,0.8
HDC,Gen8SoC,Gen10LPSoC,0.72
HDC,Gen9LPClient,Gen11,0.82119
HDC,Gen9LPClient,Gen10LP,0.883
HDC,Gen9LPClient,Gen8,NA
HDC,Gen9LPClient,Gen8SoC,NA
HDC,Gen9LPClient,Gen9LPClient,1.0
HDC,Gen9LPClient,Gen9.5LP,1.0
HDC,Gen9LPClient,Gen9LPSoC,1.03
HDC,Gen9LPClient,Gen10LPSoC,0.9
HDC,Gen9LPSoC,Gen11,0.8370000000000001
HDC,Gen9LPSoC,Gen10LP,0.9
HDC,Gen9LPSoC,Gen8,NA
HDC,Gen9LPSoC,Gen8SoC,NA
HDC,Gen9LPSoC,Gen9LPClient,NA
HDC,Gen9LPSoC,Gen9LPSoC,1.03
HDC,Gen9LPSoC,Gen10LPSoC,0.9
HDC,Gen11,Gen11,0.93
HDC,Gen11,Gen10LP,NA
HDC,Gen11,Gen8,NA
HDC,Gen11,Gen8SoC,NA
HDC,Gen11,Gen9LPClient,NA
HDC,Gen11,Gen9LPSoC,NA
HDC,Gen11,Gen10LPSoC,NA
HDC,Gen10LP,Gen11LP,0.93
HDC,Gen8,Gen11LP,0.6696
HDC,Gen8SoC,Gen11LP,0.6696
HDC,Gen9LPClient,Gen11LP,0.82119
HDC,Gen9LPSoC,Gen11LP,0.8370000000000001
HDC,Gen11,Gen11LP,0.93
HDC,Gen11LP,Gen11LP,1.0
L3_Bank,Gen10LP,Gen11,0.93
L3_Bank,Gen10LP,Gen10LP,1.0
L3_Bank,Gen10LP,Gen8,NA
L3_Bank,Gen10LP,Gen8SoC,NA
L3_Bank,Gen10LP,Gen9LPClient,NA
L3_Bank,Gen10LP,Gen9LPSoC,NA
L3_Bank,Gen10LP,Gen10LPSoC,1.0
L3_Bank,Gen8,Gen11,0.6696
L3_Bank,Gen8,Gen10LP,0.72
L3_Bank,Gen8,Gen8,1.0
L3_Bank,Gen8,Gen8SoC,1.03
L3_Bank,Gen8,Gen9LPClient,0.8
L3_Bank,Gen8,Gen9LPSoC,0.8
L3_Bank,Gen8,Gen10LPSoC,0.72
L3_Bank,Gen8SoC,Gen11,0.6696
L3_Bank,Gen8SoC,Gen10LP,0.72
L3_Bank,Gen8SoC,Gen8,NA
L3_Bank,Gen8SoC,Gen8SoC,1.0
L3_Bank,Gen8SoC,Gen9LPClient,0.8
L3_Bank,Gen8SoC,Gen9LPSoC,0.8
L3_Bank,Gen8SoC,Gen10LPSoC,0.72
L3_Bank,Gen9LPClient,Gen11,0.82119
L3_Bank,Gen9LPClient,Gen10LP,0.883
L3_Bank,Gen9LPClient,Gen8,NA
L3_Bank,Gen9LPClient,Gen8SoC,NA
L3_Bank,Gen9LPClient,Gen9LPClient,1.0
L3_Bank,Gen9LPClient,Gen9.5LP,1.0
L3_Bank,Gen9LPClient,Gen9LPSoC,1.03
L3_Bank,Gen9LPClient,Gen10LPSoC,0.9
L3_Bank,Gen9LPSoC,Gen11,0.8370000000000001
L3_Bank,Gen9LPSoC,Gen10LP,0.9
L3_Bank,Gen9LPSoC,Gen8,NA
L3_Bank,Gen9LPSoC,Gen8SoC,NA
L3_Bank,Gen9LPSoC,Gen9LPClient,NA
L3_Bank,Gen9LPSoC,Gen9LPSoC,1.03
L3_Bank,Gen9LPSoC,Gen10LPSoC,0.9
L3_Bank,Gen11,Gen11,1.0
L3_Bank,Gen11,Gen10LP,NA
L3_Bank,Gen11,Gen8,NA
L3_Bank,Gen11,Gen8SoC,NA
L3_Bank,Gen11,Gen9LPClient,NA
L3_Bank,Gen11,Gen9LPSoC,NA
L3_Bank,Gen11,Gen10LPSoC,NA
L3_Bank,Gen10LP,Gen11LP,0.93
L3_Bank,Gen8,Gen11LP,0.6696
L3_Bank,Gen8SoC,Gen11LP,0.6696
L3_Bank,Gen9LPClient,Gen11LP,0.82119
L3_Bank,Gen9LPSoC,Gen11LP,0.8370000000000001
L3_Bank,Gen11,Gen11LP,1.0
L3_Bank,Gen11LP,Gen11LP,1.0
Other,Gen10LP,Gen11,0.93
Other,Gen10LP,Gen10LP,1.0
Other,Gen10LP,Gen8,NA
Other,Gen10LP,Gen8SoC,NA
Other,Gen10LP,Gen9LPClient,NA
Other,Gen10LP,Gen9LPSoC,NA
Other,Gen10LP,Gen10LPSoC,1.0
Other,Gen10LPSoC,Gen10LPSoC,1.0
Other,Gen8,Gen11,0.6696
Other,Gen8,Gen10LP,0.72
Other,Gen8,Gen8,1.0
Other,Gen8,Gen8SoC,1.03
Other,Gen8,Gen9LPClient,0.8
Other,Gen8,Gen9LPSoC,0.8
Other,Gen8,Gen10LPSoC,0.72
Other,Gen8SoC,Gen11,0.6696
Other,Gen8SoC,Gen10LP,0.72
Other,Gen8SoC,Gen8,NA
Other,Gen8SoC,Gen8SoC,1.0
Other,Gen8SoC,Gen9LPClient,0.8
Other,Gen8SoC,Gen9LPSoC,0.8
Other,Gen8SoC,Gen10LPSoC,0.72
Other,Gen9LPClient,Gen11,0.82119
Other,Gen9LPClient,Gen10LP,0.883
Other,Gen9LPClient,Gen8,NA
Other,Gen9LPClient,Gen8SoC,NA
Other,Gen9LPClient,Gen9LPClient,1.0
Other,Gen9LPClient,Gen9.5LP,1.0
Other,Gen9LPClient,Gen9LPSoC,1.03
Other,Gen9LPClient,Gen10LPSoC,0.9
Other,Gen9LPSoC,Gen11,0.8370000000000001
Other,Gen9LPSoC,Gen10LP,0.9
Other,Gen9LPSoC,Gen8,NA
Other,Gen9LPSoC,Gen8SoC,NA
Other,Gen9LPSoC,Gen9LPClient,NA
Other,Gen9LPSoC,Gen9LPSoC,1.03
Other,Gen9LPSoC,Gen10LPSoC,0.9
Other,Gen11,Gen11,0.93
Other,Gen11,Gen10LP,NA
Other,Gen11,Gen8,NA
Other,Gen11,Gen8SoC,NA
Other,Gen11,Gen9LPClient,NA
Other,Gen11,Gen9LPSoC,NA
Other,Gen11,Gen10LPSoC,NA
Other,Gen10LP,Gen11LP,0.93
Other,Gen8,Gen11LP,0.6696
Other,Gen8SoC,Gen11LP,0.6696
Other,Gen9LPClient,Gen11LP,0.82119
Other,Gen9LPSoC,Gen11LP,0.8370000000000001
Other,Gen11,Gen11LP,0.93
Other,Gen11LP,Gen11LP,1.0
RC,Gen10LP,Gen11,0.93
RC,Gen10LP,Gen10LP,1.0
RC,Gen10LP,Gen8,NA
RC,Gen10LP,Gen8SoC,NA
RC,Gen10LP,Gen9LPClient,NA
RC,Gen10LP,Gen9LPSoC,NA
RC,Gen10LP,Gen10LPSoC,1.0
RC,Gen8,Gen11,0.6696
RC,Gen8,Gen10LP,0.72
RC,Gen8,Gen8,1.0
RC,Gen8,Gen8SoC,1.03
RC,Gen8,Gen9LPClient,0.8
RC,Gen8,Gen9LPSoC,0.8
RC,Gen8,Gen10LPSoC,0.72
RC,Gen8SoC,Gen11,0.6696
RC,Gen8SoC,Gen10LP,0.72
RC,Gen8SoC,Gen8,NA
RC,Gen8SoC,Gen8SoC,1.0
RC,Gen8SoC,Gen9LPClient,0.8
RC,Gen8SoC,Gen9LPSoC,0.8
RC,Gen8SoC,Gen10LPSoC,0.72
RC,Gen9LPClient,Gen11,0.82119
RC,Gen9LPClient,Gen10LP,0.883
RC,Gen9LPClient,Gen8,NA
RC,Gen9LPClient,Gen8SoC,NA
RC,Gen9LPClient,Gen9LPClient,1.0
RC,Gen9LPClient,Gen9.5LP,1.0
RC,Gen9LPClient,Gen9LPSoC,1.03
RC,Gen9LPClient,Gen10LPSoC,0.9
RC,Gen9LPSoC,Gen11,0.8370000000000001
RC,Gen9LPSoC,Gen10LP,0.9
RC,Gen9LPSoC,Gen8,NA
RC,Gen9LPSoC,Gen8SoC,NA
RC,Gen9LPSoC,Gen9LPClient,NA
RC,Gen9LPSoC,Gen9LPSoC,1.03
RC,Gen9LPSoC,Gen10LPSoC,0.9
RC,Gen11,Gen11,0.93
RC,Gen11,Gen10LP,NA
RC,Gen11,Gen8,NA
RC,Gen11,Gen8SoC,NA
RC,Gen11,Gen9LPClient,NA
RC,Gen11,Gen9LPSoC,NA
RC,Gen11,Gen10LPSoC,NA
rFF,Gen9LPClient,Gen9LPSoC,1.03
rFF,Gen9LPSoC,Gen9LPSoC,1.03
RC,Gen10LP,Gen11LP,0.93
RC,Gen8,Gen11LP,0.6696
RC,Gen8SoC,Gen11LP,0.6696
RC,Gen9LPClient,Gen11LP,0.82119
RC,Gen9LPSoC,Gen11LP,0.8370000000000001
RC,Gen11,Gen11LP,0.93
RC,Gen11LP,Gen11LP,1.0
rFF,Gen10LP,Gen11,0.93
rFF,Gen8,Gen11,0.6696
rFF,Gen8SoC,Gen11,0.6696
rFF,Gen9LPClient,Gen11,0.82119
rFF,Gen9LPSoC,Gen11,0.8370000000000001
rFF,Gen11,Gen11,0.93
rFF,Gen11,Gen10LP,NA
rFF,Gen11,Gen8,NA
rFF,Gen11,Gen8SoC,NA
rFF,Gen11,Gen9LPClient,NA
rFF,Gen11,Gen9LPSoC,NA
rFF,Gen11,Gen10LPSoC,NA
rFF,Gen10LP,Gen11LP,0.93
rFF,Gen8,Gen11LP,0.6696
rFF,Gen8SoC,Gen11LP,0.6696
rFF,Gen9LPClient,Gen11LP,0.82119
rFF,Gen9LPSoC,Gen11LP,0.8370000000000001
rFF,Gen11,Gen11LP,0.93
rFF,Gen11LP,Gen11LP,1.0
ROSC,Gen10LP,Gen11,0.8835
ROSC,Gen10LP,Gen10LP,1.0
ROSC,Gen10LP,Gen8,NA
ROSC,Gen10LP,Gen8SoC,NA
ROSC,Gen10LP,Gen9LPClient,NA
ROSC,Gen10LP,Gen9LPSoC,NA
ROSC,Gen10LP,Gen10LPSoC,1.0
ROSC,Gen8,Gen11,0.6696
ROSC,Gen8,Gen10LP,0.72
ROSC,Gen8,Gen8,1.0
ROSC,Gen8,Gen8SoC,0.9476
ROSC,Gen8,Gen9LPClient,0.8
ROSC,Gen8,Gen9LPSoC,0.8
ROSC,Gen8,Gen10LPSoC,0.72
ROSC,Gen8SoC,Gen11,0.6696
ROSC,Gen8SoC,Gen10LP,0.72
ROSC,Gen8SoC,Gen8,NA
ROSC,Gen8SoC,Gen8SoC,1.0
ROSC,Gen8SoC,Gen9LPClient,0.8
ROSC,Gen8SoC,Gen9LPSoC,0.8
ROSC,Gen8SoC,Gen10LPSoC,0.72
ROSC,Gen9LPClient,Gen11,0.7801305000000001
ROSC,Gen9LPClient,Gen10LP,0.883
ROSC,Gen9LPClient,Gen8,NA
ROSC,Gen9LPClient,Gen8SoC,NA
ROSC,Gen9LPClient,Gen9LPClient,1.0
ROSC,Gen9LPClient,Gen9.5LP,1.0
ROSC,Gen9LPClient,Gen9LPSoC,1.03
ROSC,Gen9LPClient,Gen10LPSoC,0.9
ROSC,Gen9LPSoC,Gen11,0.8370000000000001
ROSC,Gen9LPSoC,Gen10LP,0.9
ROSC,Gen9LPSoC,Gen8,NA
ROSC,Gen9LPSoC,Gen8SoC,NA
ROSC,Gen9LPSoC,Gen9LPClient,NA
ROSC,Gen9LPSoC,Gen9LPSoC,1.03
ROSC,Gen9LPSoC,Gen10LPSoC,0.9
ROSC,Gen11,Gen11,0.93
ROSC,Gen11,Gen10LP,NA
ROSC,Gen11,Gen8,NA
ROSC,Gen11,Gen8SoC,NA
ROSC,Gen11,Gen9LPClient,NA
ROSC,Gen11,Gen9LPSoC,NA
ROSC,Gen11,Gen10LPSoC,NA
ROSC,Gen10LP,Gen11LP,0.8835
ROSC,Gen8,Gen11LP,0.6696
ROSC,Gen8SoC,Gen11LP,0.6696
ROSC,Gen9LPClient,Gen11LP,0.7801305000000001
ROSC,Gen9LPSoC,Gen11LP,0.8370000000000001
ROSC,Gen11,Gen11LP,0.93
ROSC,Gen11LP,Gen11LP,1.0
ROSS,Gen10LP,Gen11,0.93
ROSS,Gen10LP,Gen10LP,1.0
ROSS,Gen10LP,Gen8,NA
ROSS,Gen10LP,Gen8SoC,NA
ROSS,Gen10LP,Gen9LPClient,NA
ROSS,Gen10LP,Gen9LPSoC,NA
ROSS,Gen10LP,Gen10LPSoC,1.0
ROSS,Gen8,Gen11,0.6696
ROSS,Gen8,Gen10LP,0.72
ROSS,Gen8,Gen8,1.0
ROSS,Gen8,Gen8SoC,1.133
ROSS,Gen8,Gen9LPClient,0.8
ROSS,Gen8,Gen9LPSoC,0.8
ROSS,Gen8,Gen10LPSoC,0.72
ROSS,Gen8SoC,Gen11,0.6696
ROSS,Gen8SoC,Gen10LP,0.72
ROSS,Gen8SoC,Gen8,NA
ROSS,Gen8SoC,Gen8SoC,1.0
ROSS,Gen8SoC,Gen9LPClient,0.8
ROSS,Gen8SoC,Gen9LPSoC,0.8
ROSS,Gen8SoC,Gen10LPSoC,0.72
ROSS,Gen9LPClient,Gen11,0.82119
ROSS,Gen9LPClient,Gen10LP,0.883
ROSS,Gen9LPClient,Gen8,NA
ROSS,Gen9LPClient,Gen8SoC,NA
ROSS,Gen9LPClient,Gen9LPClient,1.0
ROSS,Gen9LPClient,Gen9.5LP,1.0
ROSS,Gen9LPClient,Gen9LPSoC,1.03
ROSS,Gen9LPClient,Gen10LPSoC,0.9
ROSS,Gen9LPSoC,Gen11,0.8370000000000001
ROSS,Gen9LPSoC,Gen10LP,0.9
ROSS,Gen9LPSoC,Gen8,NA
ROSS,Gen9LPSoC,Gen8SoC,NA
ROSS,Gen9LPSoC,Gen9LPClient,NA
ROSS,Gen9LPSoC,Gen9LPSoC,1.03
ROSS,Gen9LPSoC,Gen10LPSoC,0.9
ROSS,Gen11,Gen11,0.93
ROSS,Gen11,Gen10LP,NA
ROSS,Gen11,Gen8,NA
ROSS,Gen11,Gen8SoC,NA
ROSS,Gen11,Gen9LPClient,NA
ROSS,Gen11,Gen9LPSoC,NA
ROSS,Gen11,Gen10LPSoC,NA
ROSS,Gen10LP,Gen11LP,0.93
ROSS,Gen8,Gen11LP,0.6696
ROSS,Gen8SoC,Gen11LP,0.6696
ROSS,Gen9LPClient,Gen11LP,0.82119
ROSS,Gen9LPSoC,Gen11LP,0.8370000000000001
ROSS,Gen11,Gen11LP,0.93
ROSS,Gen11LP,Gen11LP,1.0
Sampler,Gen10LP,Gen11,0.93
Sampler,Gen10LP,Gen10LP,1.0
Sampler,Gen10LP,Gen8,NA
Sampler,Gen10LP,Gen8SoC,NA
Sampler,Gen10LP,Gen9LPClient,NA
Sampler,Gen10LP,Gen9LPSoC,NA
Sampler,Gen10LP,Gen10LPSoC,1.0
Sampler,Gen8,Gen11,0.72
